,LEA_STATE_NAME,LEA_STATE,LEA_NAME,SCH_NAME,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_HI,VAL_HI,Score_HI,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AM,VAL_AM,Score_AM,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_APENR_IND,SCH_APCOURSES,TOT_APENR_M,TOT_APENR_F,TOT_SATACT_M,TOT_SATACT_F,TOT_HBREPORTED_SEX_M,TOT_HBREPORTED_SEX_F,TOT_HBREPORTED_DIS_M,TOT_HBREPORTED_DIS_F,TOT_HBREPORTED_RAC_M,TOT_HBREPORTED_RAC_F,TOT_HBDISCIPLINED_SEX_M,TOT_HBDISCIPLINED_SEX_F,TOT_HBDISCIPLINED_RAC_M,TOT_HBDISCIPLINED_RAC_F,TOT_HBDISCIPLINED_DIS_M,TOT_HBDISCIPLINED_DIS_F,TOT_DISCWODIS_ISS_M,TOT_DISCWODIS_ISS_F,TOT_DISCWDIS_ISS_IDEA_M,TOT_DISCWDIS_ISS_IDEA_F,TOT_DISCWODIS_ARR_M,TOT_DISCWODIS_ARR_F,TOT_DISCWDIS_ARR_IDEA_M,TOT_DISCWDIS_ARR_IDEA_F,TOT_DISCWODIS_EXPWE_M,TOT_DISCWODIS_EXPWE_F,TOT_DISCWODIS_EXPWOE_M,TOT_DISCWODIS_EXPWOE_F,TOT_DISCWDIS_EXPWOE_IDEA_M,TOT_DISCWDIS_EXPWOE_IDEA_F,TOT_DISCWDIS_EXPZT_IDEA_M,TOT_DISCWDIS_EXPZT_IDEA_F,TOT_SATACT,TOT_ENR,AVG_ENR,VAL_SAT
54188,NEW JERSEY,NJ,Edison Township School District,Edison High School,185,179,364,0.044482023,5,0,2,2,0.141827807,5,362,329,2,5,143,137,287,299,8,5,987,956,Yes,23,193,223,209,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,466,1943,277.5714286,0.239835306
54189,NEW JERSEY,NJ,Edison Township School District,John P. Stevens High School,44,44,88,0.103588959,5,0,0,0,0.142857143,5,824,773,2,2,98,80,185,179,5,5,1158,1083,Yes,20,358,405,294,280,0,0,0,0,0,0,0,0,0,0,0,0,28,15,20,4,0,0,0,0,0,0,0,0,0,0,0,0,574,2241,320.1428571,0.256135654
54190,NEW JERSEY,NJ,Edison Township School District,John Adams Middle School,14,17,,,,0,0,,,,356,362,2,0,32,44,44,41,2,2,450,466,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54191,NEW JERSEY,NJ,Edison Township School District,Herbert Hoover Middle School,80,71,,,,0,0,,,,146,140,2,2,56,50,137,122,5,5,426,390,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,26,25,26,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54192,NEW JERSEY,NJ,Edison Township School District,Thomas Jefferson Middle School,65,74,,,,2,0,,,,152,131,2,0,50,47,113,92,5,8,389,352,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54193,NEW JERSEY,NJ,Edison Township School District,Woodrow Wilson Middle School,26,17,,,,0,2,,,,458,377,0,2,17,14,65,68,2,2,568,482,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54194,NEW JERSEY,NJ,Edison Township School District,Benjamin Franklin Elementary School,62,59,,,,2,2,,,,143,125,2,2,32,32,74,65,5,11,320,296,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54195,NEW JERSEY,NJ,Edison Township School District,James Madison Intermediate School,14,8,,,,2,2,,,,242,254,2,0,23,17,17,20,5,5,305,306,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54196,NEW JERSEY,NJ,Edison Township School District,James Madison Primary School,8,8,,,,2,2,,,,266,191,0,0,14,11,20,11,2,2,312,225,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54197,NEW JERSEY,NJ,Edison Township School District,James Monroe Elementary School,38,26,,,,2,0,,,,92,110,2,2,17,23,65,59,8,8,224,228,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54198,NEW JERSEY,NJ,Edison Township School District,John Marshall Elementary School,29,29,,,,2,0,,,,260,281,0,0,23,23,32,23,2,2,348,358,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54199,NEW JERSEY,NJ,Edison Township School District,Lincoln Elementary School,50,38,,,,2,2,,,,272,239,0,2,23,20,38,38,11,8,396,347,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54200,NEW JERSEY,NJ,Edison Township School District,Lindeneau Elementary School,92,65,,,,0,0,,,,44,41,0,0,29,29,74,53,5,8,244,196,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54201,NEW JERSEY,NJ,Edison Township School District,Martin Luther King Elementary School,14,8,,,,2,2,,,,257,263,0,0,29,26,23,23,2,2,327,324,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54202,NEW JERSEY,NJ,Edison Township School District,Menlo Park Elementary School,32,29,,,,2,2,,,,311,317,0,0,14,20,62,53,5,5,426,426,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54203,NEW JERSEY,NJ,Edison Township School District,Washington Elementary School,50,71,,,,2,2,,,,128,113,0,0,17,17,83,77,2,5,282,285,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54204,NEW JERSEY,NJ,Edison Township School District,Woodbrook Elementary School,11,17,,,,2,8,,,,374,416,0,5,17,23,29,32,11,11,444,512,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54205,NEW JERSEY,NJ,EGG HARBOR CITY SCHOOL DISTRICT,Charles L. Spragg School,59,47,,,,0,0,,,,2,0,0,0,29,50,44,41,11,8,145,146,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54206,NEW JERSEY,NJ,EGG HARBOR CITY SCHOOL DISTRICT,EGG HARBOR CITY COMMUNITY SCH,47,35,,,,0,2,,,,5,0,0,0,41,38,29,29,8,5,130,109,-9,-9,-9,-9,-9,-9,0,0,0,0,2,6,0,0,2,2,0,0,6,4,9,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54207,NEW JERSEY,NJ,EGG HARBOR TOWNSHIP SCHOOL DISTRICT,E. H. SLAYBAUGH ELEMENTARY SCHOOL,89,68,,,,0,0,,,,50,38,2,2,29,26,257,290,23,14,450,438,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54208,NEW JERSEY,NJ,EGG HARBOR TOWNSHIP SCHOOL DISTRICT,CLAYTON J. DAVENPORT ELEMENTARY SCHOOL,164,134,,,,0,0,,,,95,68,0,0,53,47,122,113,20,32,454,394,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54209,NEW JERSEY,NJ,EGG HARBOR TOWNSHIP SCHOOL DISTRICT,H. RUSSEL SWIFT ELEMENTARY SCHOOL,44,35,,,,2,0,,,,23,23,0,0,20,26,137,119,11,20,237,223,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54210,NEW JERSEY,NJ,EGG HARBOR TOWNSHIP SCHOOL DISTRICT,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,164,122,,,,0,0,,,,89,86,2,2,65,47,293,281,26,23,639,561,-9,-9,-9,-9,-9,-9,2,2,0,0,0,0,4,0,0,0,0,0,32,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54211,NEW JERSEY,NJ,EGG HARBOR TOWNSHIP SCHOOL DISTRICT,ALDER AVENUE MIDDLE SCHOOL,125,113,,,,0,2,,,,53,65,2,2,44,47,233,215,8,8,465,452,-9,-9,-9,-9,-9,-9,0,4,2,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54212,NEW JERSEY,NJ,EGG HARBOR TOWNSHIP SCHOOL DISTRICT,FERNWOOD AVENUE MIDDLE SCHOOL,119,113,,,,2,2,,,,83,77,0,2,65,50,203,233,14,11,486,488,-9,-9,-9,-9,-9,-9,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54213,NEW JERSEY,NJ,EGG HARBOR TOWNSHIP SCHOOL DISTRICT,EGG HARBOR TOWNSHIP HIGH SCHOOL,239,257,496,0.06784804,5,2,5,7,0.139883481,5,197,191,2,0,152,146,551,584,17,11,1160,1194,Yes,29,202,246,301,408,2,2,0,0,2,2,0,0,0,0,0,0,0,0,26,9,15,12,4,4,0,0,0,0,0,0,0,0,709,2354,336.2857143,0.301189465
54214,NEW JERSEY,NJ,Elizabeth Public Schools,Terence C. Reilly School No. 7,287,428,,,,0,0,,,,23,20,2,2,44,86,68,62,0,0,424,598,-9,-9,-9,-9,-9,-9,0,2,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54215,NEW JERSEY,NJ,Elizabeth Public Schools,Mabel G. Holmes School No. 5,326,260,,,,0,0,,,,8,5,2,0,119,119,35,29,0,0,490,413,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54216,NEW JERSEY,NJ,Elizabeth Public Schools,Charles J. Hudson School No. 25,287,257,,,,0,0,,,,2,2,0,0,20,32,8,5,0,0,317,296,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54217,NEW JERSEY,NJ,Elizabeth Public Schools,Dr. Orlando Edreira Academy School No. 26,179,173,,,,0,0,,,,5,5,0,0,47,44,20,23,0,0,251,245,-9,-9,-9,-9,-9,-9,0,2,0,2,0,2,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54218,NEW JERSEY,NJ,Elizabeth Public Schools,Frances C. Smith Early Childhood Center No. 50,110,125,,,,0,0,,,,2,5,0,0,14,11,14,14,0,0,140,155,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-18,,,
54219,NEW JERSEY,NJ,Elizabeth Public Schools,Dr. Martin Luther King Jr. Early Childhood Center No. 52,110,122,,,,0,0,,,,0,0,2,0,20,26,5,5,0,0,137,153,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-18,,,
54220,NEW JERSEY,NJ,Elizabeth Public Schools,Dr. Albert Einstein Academy School No. 29,299,272,,,,0,0,,,,2,8,0,0,80,68,38,35,0,0,419,383,-9,-9,-9,-9,-9,-9,0,4,0,2,0,4,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54221,NEW JERSEY,NJ,Elizabeth Public Schools,Ronald Reagan Academy School No. 30,317,308,,,,0,0,,,,2,2,0,0,41,44,29,35,0,0,389,389,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54222,NEW JERSEY,NJ,Elizabeth Public Schools,Juan Pablo Duarte - Jose Julian Marti No. 28,401,380,,,,0,0,,,,2,2,2,2,59,50,14,14,0,0,478,448,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54223,NEW JERSEY,NJ,Elizabeth Public Schools,Dr. Antonia Pantoja School No. 27,350,368,,,,0,0,,,,5,8,0,0,107,86,23,32,0,0,485,494,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54224,NEW JERSEY,NJ,Elizabeth Public Schools,Admiral William F. Halsey Jr. Health & Public Safety Academy,470,410,880,0.574339271,3,0,0,0,,,5,5,0,2,119,158,26,32,0,0,620,607,Yes,9,188,239,89,105,0,2,0,0,0,0,0,0,0,0,0,0,42,16,4,5,7,0,2,0,0,0,0,0,0,0,0,0,194,1227,175.2857143,0.158109209
54225,NEW JERSEY,NJ,Elizabeth Public Schools,Alexander Hamilton Preparatory Academy,323,392,715,0.585248763,3,0,0,0,,,8,8,0,0,74,104,41,32,0,0,446,536,Yes,15,251,290,123,116,0,0,0,0,0,0,0,0,0,0,0,0,78,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,239,982,140.2857143,0.243380855
54226,NEW JERSEY,NJ,Elizabeth Public Schools,Thomas A. Edison Career and Technical Academy,284,191,475,0.580126114,3,0,0,0,,,2,2,0,2,77,62,26,11,0,0,389,268,Yes,3,24,33,66,54,0,2,2,0,0,0,2,0,0,0,2,0,129,57,54,19,0,0,0,0,0,0,0,0,0,0,0,0,120,657,93.85714286,0.182648402
54227,NEW JERSEY,NJ,Elizabeth Public Schools,Thomas Jefferson Arts Academy,242,425,667,0.505344995,3,0,0,0,,,5,2,0,2,95,164,41,53,0,0,383,646,Yes,10,38,130,62,116,0,2,0,0,0,0,2,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,178,1029,147,0.172983479
54228,NEW JERSEY,NJ,Elizabeth Public Schools,John E. Dwyer Technology Academy,569,278,847,0.577380952,3,2,0,2,,,17,5,0,0,152,95,38,20,0,0,778,398,Yes,9,113,92,128,77,0,0,0,0,2,0,0,0,2,0,0,0,183,54,25,6,4,2,0,0,0,0,0,0,0,0,0,0,205,1176,168,0.174319728
54229,NEW JERSEY,NJ,Elizabeth Public Schools,iPrep Academy School No 8,134,122,,,,0,0,,,,2,2,0,2,50,41,20,23,0,0,206,190,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54230,NEW JERSEY,NJ,Elizabeth Public Schools,Jerome Dunn Academy No. 9,254,263,,,,0,0,,,,5,2,0,2,92,107,8,11,0,0,359,385,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54231,NEW JERSEY,NJ,Elizabeth Public Schools,Elizabeth High School,254,353,607,0.578902667,3,0,0,0,,,29,17,0,0,29,56,44,59,0,0,356,485,Yes,16,356,485,92,110,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,841,120.1428571,0.24019025
54232,NEW JERSEY,NJ,Elizabeth Public Schools,Joseph Battin School No. 4,341,299,,,,0,0,,,,11,14,0,0,53,53,38,20,0,0,443,386,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54233,NEW JERSEY,NJ,Elizabeth Public Schools,George Washington Academy School No. 1,164,158,,,,0,0,,,,5,2,2,2,110,113,14,17,0,0,295,292,-9,-9,-9,-9,-9,-9,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54234,NEW JERSEY,NJ,Elizabeth Public Schools,Winfield Scott School No. 2,146,140,,,,0,0,,,,5,5,2,0,158,146,14,11,0,0,325,302,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54235,NEW JERSEY,NJ,Elizabeth Public Schools,Toussaint Louverture - Marquis de Lafayette School No. 6,296,266,,,,2,0,,,,5,2,2,2,137,125,32,32,0,0,474,427,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,-18,,,
54236,NEW JERSEY,NJ,Elizabeth Public Schools,Elmora School No. 12,257,245,,,,0,0,,,,17,14,2,2,35,26,26,23,0,0,337,310,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54237,NEW JERSEY,NJ,Elizabeth Public Schools,Benjamin Franklin School No. 13,170,119,,,,0,0,,,,2,0,0,0,68,50,20,11,0,0,260,180,-9,-9,-9,-9,-9,-9,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54238,NEW JERSEY,NJ,Elizabeth Public Schools,Abraham Lincoln School No. 14,320,305,,,,0,0,,,,11,11,2,0,41,38,35,38,0,0,409,392,-9,-9,-9,-9,-9,-9,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54239,NEW JERSEY,NJ,Elizabeth Public Schools,Christopher Columbus School No. 15,326,245,,,,0,0,,,,2,2,0,2,11,20,23,8,0,0,362,277,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54240,NEW JERSEY,NJ,Elizabeth Public Schools,Madison-Monroe School No. 16,239,230,,,,0,0,,,,11,2,2,0,35,20,65,47,0,0,352,299,-9,-9,-9,-9,-9,-9,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54241,NEW JERSEY,NJ,Elizabeth Public Schools,Robert Morris School No. 18,167,197,,,,0,0,,,,2,2,0,0,50,44,41,38,0,0,260,281,-9,-9,-9,-9,-9,-9,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54242,NEW JERSEY,NJ,Elizabeth Public Schools,Woodrow Wilson School No. 19,254,230,,,,0,0,,,,2,5,2,2,26,38,35,32,0,0,319,307,-9,-9,-9,-9,-9,-9,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54243,NEW JERSEY,NJ,Elizabeth Public Schools,John Marshal School No. 20,110,95,,,,0,0,,,,0,0,2,2,47,56,2,8,0,0,161,161,-9,-9,-9,-9,-9,-9,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54244,NEW JERSEY,NJ,Elizabeth Public Schools,Victor Mravlag School No. 21,185,179,,,,0,0,,,,8,2,2,2,17,17,89,86,0,0,301,286,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54245,NEW JERSEY,NJ,Elizabeth Public Schools,William F. Halloran School No.22,278,341,,,,0,0,,,,26,20,0,2,47,83,62,80,0,0,413,526,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54246,NEW JERSEY,NJ,Elizabeth Public Schools,Nicholas Murray Butler School No. 23,149,170,,,,0,0,,,,23,8,2,2,149,179,23,26,0,0,346,385,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54247,NEW JERSEY,NJ,Elizabeth Public Schools,Nicholas S. Lacorte-Peterstown School No. 3,272,284,,,,0,0,,,,2,0,0,0,47,47,23,8,0,0,344,339,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54248,NEW JERSEY,NJ,Elizabeth Public Schools,Donald Stewart Early Childhood Center No. 51,86,98,,,,0,0,,,,2,5,0,0,35,44,8,14,0,0,131,161,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-18,,,
54249,NEW JERSEY,NJ,Elk Township School District,Aura Elementary School,17,20,,,,0,0,,,,2,2,2,2,23,17,122,125,0,0,166,166,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54250,NEW JERSEY,NJ,Elmwood Park School District,Memorial Middle School,95,95,190,0.177547579,5,0,0,0,0.142857143,5,35,44,0,0,32,26,149,107,2,8,313,280,No,-9,-9,-9,0,0,0,2,0,2,2,0,4,0,2,0,4,0,6,7,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,593,84.71428571,0
54251,NEW JERSEY,NJ,Elmwood Park School District,Memorial Senior High School,122,140,262,0.243004418,4,0,0,0,,,44,29,0,2,26,32,143,134,2,5,337,342,Yes,8,26,29,80,99,0,0,0,0,2,2,0,0,2,0,0,0,14,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,179,679,97,0.263622975
54252,NEW JERSEY,NJ,Elmwood Park School District,Gantner Avenue School,50,44,94,0.110512129,5,0,0,0,0.142857143,5,17,20,0,0,11,11,104,101,8,5,190,181,No,-9,-9,-9,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,53,0
54253,NEW JERSEY,NJ,Elmwood Park School District,Gilbert Avenue School,71,56,,,,0,0,,,,17,11,0,0,29,32,92,89,8,5,217,193,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54254,NEW JERSEY,NJ,Elmwood Park School District,Sixteenth Avenue School,80,59,,,,0,0,,,,44,29,0,0,26,32,101,77,5,11,256,208,-9,-9,-9,-9,-9,-9,2,0,0,0,4,2,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54255,NEW JERSEY,NJ,Elsinboro Township School District,Elsinboro Township School,8,5,,,,0,0,,,,0,0,0,0,2,8,50,47,8,5,68,65,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54256,NEW JERSEY,NJ,Emerson Public School District,Emerson Jr Sr High,29,17,46,0.059372569,5,0,0,0,0.142857143,5,26,26,0,0,2,2,251,188,5,5,313,238,Yes,16,38,47,36,44,0,0,0,0,4,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,551,78.71428571,0.145190563
54257,NEW JERSEY,NJ,Emerson Public School District,Patrick M Villano School,23,26,,,,0,0,,,,14,14,0,2,0,2,113,119,2,5,152,168,-9,-9,-9,-9,-9,-9,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54258,NEW JERSEY,NJ,Emerson Public School District,Memorial School,32,26,,,,0,2,,,,17,14,0,0,0,2,104,92,2,2,155,138,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54259,NEW JERSEY,NJ,Englewood Public School District,Dwight Morrow High School/Academies@Englewood,206,167,373,0.204119601,4,0,0,0,,,86,92,0,0,200,200,56,68,0,0,548,527,Yes,17,92,113,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,153.5714286,0
54260,NEW JERSEY,NJ,Englewood Public School District,Dr. Leroy McCloud Elementary School,146,137,,,,2,2,,,,17,14,2,2,119,101,8,8,2,2,296,266,-9,-9,-9,-9,-9,-9,0,0,2,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54261,NEW JERSEY,NJ,Englewood Public School District,Donald A. Quarles Early Childhood Center,74,71,,,,2,0,,,,5,2,0,0,35,26,8,11,5,2,129,112,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54262,NEW JERSEY,NJ,Englewood Public School District,Janis E. Dismus Middle School,107,71,,,,0,0,,,,5,5,0,0,95,104,11,14,0,0,218,194,-9,-9,-9,-9,-9,-9,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54263,NEW JERSEY,NJ,Englewood Public School District,Dr. John Grieco Elementary School,119,179,,,,2,2,,,,11,17,0,2,104,131,8,14,2,5,246,350,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54264,NEW JERSEY,NJ,Englewood Cliffs School District,North Cliff School,8,2,,,,0,2,,,,53,71,0,2,5,2,41,35,2,2,109,116,-9,-9,-9,-9,-9,-9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
54265,NEW JERSEY,NJ,Englewood Cliffs School District,Upper School,14,11,,,,0,0,,,,92,86,0,0,8,8,68,59,2,0,184,164,-9,-9,-9,-9,-9,-9,0,0,0,0,0,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
