,Unnamed: 0,LEA_STATE_NAME,LEA_STATE,LEA_NAME,SCH_NAME,SCH_APENR_IND,SCH_APCOURSES,TOT_APENR_M,TOT_APENR_F,TOT_SATACT_M,TOT_SATACT_F,TOT_HBREPORTED_SEX_F,TOT_HBDISCIPLINED_SEX_M,TOT_HBDISCIPLINED_SEX_F,TOT_HBDISCIPLINED_RAC_M,TOT_HBDISCIPLINED_RAC_F,TOT_HBDISCIPLINED_DIS_M,TOT_HBDISCIPLINED_DIS_F,TOT_DISCWODIS_ISS_M,TOT_DISCWODIS_ISS_F,TOT_DISCWDIS_ISS_IDEA_M,TOT_DISCWDIS_ISS_IDEA_F,TOT_DISCWODIS_ARR_M,TOT_DISCWODIS_ARR_F,TOT_DISCWDIS_ARR_IDEA_M,TOT_DISCWDIS_ARR_IDEA_F,TOT_DISCWODIS_EXPWE_M,TOT_DISCWODIS_EXPWE_F,TOT_DISCWODIS_EXPWOE_M,TOT_DISCWODIS_EXPWOE_F,TOT_DISCWDIS_EXPWOE_IDEA_M,TOT_DISCWDIS_EXPWOE_IDEA_F,TOT_DISCWDIS_EXPZT_IDEA_M,TOT_DISCWDIS_EXPZT_IDEA_F,TOT_ENR,AVG_ENR,TOT_SATACT,VAL_SAT,VAL_WH,VAL_BL,VAL_HP,VAL_TR,VAL_HI,VAL_AS,VAL_AM,VAL_RACE,RACE_SCORE,VAL_GENDER,GENDER_SCORE,VAL_AP_COURSES,AP_SCORE,VAL_SATACT_COURSES,SATACT_SCORE,COURSES_SCORE,TOT_ARR,TOT_EXP,TOT_HARR,TOT_SUSP,VAL_OFFENSES,OFFENSES_SCORE,SCHOOL_SCORE,Race,Value,Gender,GenderValue
40,29602,ILLINOIS,IL,South Holland SD 150,McKinley Jr High School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,339,48.42857142857143,0,0.0,0.12220817530552044,0.7184997892962495,0.1369574378423936,0.11335861778339655,0.06026127265065319,0.14285714285714288,0.14285714285714288,0.2052856540846427,4,0.05604719764011799,5,0.0,5,0.0,5,5,0,2,0,0,0.4,4,4,SCH_ENR_AS,0,TOT_ENR_M,179
41,58658,NEW YORK,NY,LEVITTOWN UNION FREE SCHOOL DISTRICT,ABBEY LANE SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,92.28571428571429,0,0.0,0.462406015037594,0.13202122954444936,0.14285714285714288,0.13666519239274658,0.12339672711189738,0.03449800973020788,0.13976116762494473,0.16737221204271183,5,0.034055727554179564,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,5,SCH_ENR_AS,70,TOT_ENR_M,334
42,77964,TENNESSEE,TN,Knox County,Amherst Elementary School,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,113.71428571428571,0,0.0,0.5782483847810481,0.07376166547020818,0.1403445800430725,0.08129935391241923,0.017229002153625262,0.12275664034458003,0.14285714285714285,0.16521382422315659,5,0.010050251256281407,5,0.0,5,0.0,5,5,0,0,2,2,0.8,2,4,SCH_ENR_AS,16,TOT_ENR_M,394
43,78805,TENNESSEE,TN,Williamson County Schools,Sunset Middle School,0,0,0,0,0,0,2,2,0,2,0,0,0,37,9,13,2,0,0,0,0,0,0,0,0,0,0,0,0,904,129.14285714285714,0,0.0,0.618204804045512,0.07869785082174462,0.14285714285714285,0.09860935524652338,0.08201643489254108,0.07537926675094817,0.14064475347661187,0.17662994401300341,5,0.048672566371681415,5,0.0,5,0.0,5,5,0,0,4,46,5.800000000000001,1,4,SCH_ENR_AS,61,TOT_ENR_M,474
44,11142,CALIFORNIA,CA,Outside Creek Elementary,Outside Creek Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,14.571428571428571,0,0.0,0.07282913165266107,0.14285714285714285,0.14285714285714285,0.12324929971988795,0.6022408963585434,0.12324929971988795,0.14285714285714285,0.19287715086034413,5,0.058823529411764705,5,0.0,5,0.0,5,5,0,0,0,4,0.4,4,4,SCH_ENR_AS,2,TOT_ENR_M,54
45,52745,NEVADA,NV,CLARK COUNTY SCHOOL DISTRICT,Liliam Lujan Hickey Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,109.0,0,0.0,0.027522935779816515,0.04325032765399738,0.1258191349934469,0.10222804718217562,0.4796854521625164,0.13368283093053734,0.13368283093053734,0.14941022280471822,5,0.003931847968545216,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,7,TOT_ENR_M,380
46,15419,COLORADO,CO,Byers School District No. 32J,ELEVATE ACADEMY,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,176.28571428571428,0,0.0,0.013544802037508689,0.07397545728177818,0.13961565177124333,0.1371845334568187,0.611599907385969,0.13961565177124333,0.13475341514239406,0.1786127741209936,5,0.05348460291734198,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,4,TOT_ENR_M,650
47,88474,VERMONT,VT,Bellows Free Academy UHSD #48,Bellows Free Academy UHSD #48,Yes,10,83,103,105,132,13,16,19,4,0,2,0,7,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,974,139.14285714285714,237,0.2433264887063655,0.7637136990319742,0.12334995599882663,0.14080375476679377,0.11718979172777941,0.11718979172777941,0.13259020240539748,0.13259020240539748,0.21820391400913547,4,0.0513347022587269,5,0.19096509240246407,1,0.2433264887063655,2,1,0,0,41,12,13.5,1,2,SCH_ENR_AS,10,TOT_ENR_M,512
48,61937,NORTH CAROLINA,NC,NC Health and Human Services,The Wright School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.857142857142857,0,0.0,0.6571428571428571,0.05714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2040816326530612,4,0.3,4,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_M,13
49,20038,FLORIDA,FL,DUVAL,MAYPORT ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,444,63.42857142857143,0,0.0,0.41344916344916344,0.062097812097812094,0.1270913770913771,0.05276705276705277,0.039253539253539256,0.11357786357786358,0.14285714285714285,0.13587056444199302,5,0.013513513513513514,5,0.0,5,0.0,5,5,0,0,0,14,1.4000000000000001,1,4,SCH_ENR_AS,13,TOT_ENR_M,225
50,43689,MICHIGAN,MI,Mattawan Consolidated School,Mattawan Later Elem. School,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,885,126.42857142857143,0,0.0,0.722679580306699,0.12477804681194513,0.14285714285714285,0.08748991121872478,0.10104923325262309,0.1281678773204197,0.1383373688458434,0.20647988008762833,4,0.030508474576271188,5,0.0,5,0.0,5,5,0,0,0,11,1.1,1,3,SCH_ENR_AS,13,TOT_ENR_M,456
51,54338,NEW JERSEY,NJ,Franklin Township Public School District,Franklin Park School,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,113.85714285714286,0,0.0,0.005198064169205946,0.12941387345402403,0.14034773256856067,0.11901774511561213,0.006094282129413878,0.2649220290374619,0.13407420684710522,0.11415256190305485,5,0.15181932245922208,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,325,TOT_ENR_M,459
52,21951,FLORIDA,FL,PINELLAS,OSCEOLA MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,90,46,24,9,0,0,0,0,0,0,0,0,0,0,0,0,1243,177.57142857142858,0,0.0,0.5892426157912883,0.08412826111941157,0.13722560625215494,0.0986093552465234,0.031030915986668208,0.10102287093437537,0.13722560625215494,0.16835503308322525,5,0.012067578439259855,5,0.0,5,0.0,5,5,0,0,0,136,13.600000000000001,1,4,SCH_ENR_AS,52,TOT_ENR_M,614
53,54472,NEW JERSEY,NJ,Hamilton Township Public School District,McGALLIARD ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,37.0,0,0.0,0.42857142857142855,0.023166023166023165,0.13513513513513514,0.1274131274131274,0.1274131274131274,0.1274131274131274,0.14285714285714285,0.15885273028130167,5,0.02702702702702703,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,5,SCH_ENR_AS,4,TOT_ENR_M,126
54,1893,ALASKA,AK,Yakutat School District,Yakutat School,No,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,12.571428571428571,4,0.045454545454545456,0.10714285714285715,0.14285714285714285,0.12012987012987013,0.12012987012987013,0.12012987012987013,0.12012987012987013,0.5162337662337663,0.17810760667903525,5,0.13636363636363635,5,0.0,5,0.045454545454545456,1,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,2,TOT_ENR_M,38
55,35636,KENTUCKY,KY,Letcher County,Whitesburg Middle School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,25.0,0,0.0,0.7885714285714286,0.13142857142857142,0.14285714285714285,0.12,0.12,0.13142857142857142,0.14285714285714285,0.2253061224489796,4,0.10857142857142857,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,2,TOT_ENR_M,97
56,88404,UTAH,UT,WASHINGTON DISTRICT,SUNRISE RIDGE INTERMEDIATE,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,897,128.14285714285714,0,0.0,0.7746456442108617,0.13839783405000797,0.12836438923395443,0.12836438923395443,0.10160853639114509,0.1350533524446568,0.14285714285714285,0.221327326917389,4,0.030100334448160536,5,0.0,5,0.0,5,5,0,0,2,0,0.6,3,4,SCH_ENR_AS,7,TOT_ENR_M,462
57,31711,INDIANA,IN,Randolph Southern School Corp,Randolph Southern Jr-Sr High Sch,Yes,2,5,14,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,35.142857142857146,25,0.1016260162601626,0.8124274099883856,0.14285714285714288,0.14285714285714288,0.12659698025551686,0.12253193960511034,0.13472706155632985,0.14285714285714288,0.23212211713953873,4,0.024390243902439025,5,0.07723577235772358,1,0.1016260162601626,1,1,0,0,0,0,0.0,1,2,SCH_ENR_AS,2,TOT_ENR_M,120
58,5110,CALIFORNIA,CA,Mendota Unified,Mendota Community Day,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0,0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.24489795918367344,4,0.42857142857142855,3,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_M,5
59,28310,ILLINOIS,IL,Hinsdale CCSD 181,Hinsdale Middle School,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,111.57142857142857,0,0.0,0.626669105542345,0.12237058715931955,0.14029632339491493,0.11084689957929394,0.08395829522590086,0.026339857325772816,0.14285714285714285,0.1790483158692414,5,0.06274007682458387,5,0.0,5,0.0,5,5,0,0,0,10,1.0,1,4,SCH_ENR_AS,91,TOT_ENR_M,415
60,21040,FLORIDA,FL,MARION,LAKE WEIR MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,160,98,65,9,2,0,0,0,0,0,0,0,0,0,0,0,1199,171.28571428571428,0,0.0,0.3984272608125819,0.06314786131299893,0.14118908614321457,0.08447515786965328,0.03812701060407483,0.1370189443583939,0.1370189443583939,0.14277203792275878,5,0.0658882402001668,5,0.0,5,0.0,5,5,2,0,0,258,26.6,1,4,SCH_ENR_AS,7,TOT_ENR_M,639
61,4339,ARKANSAS,AR,FAYETTEVILLE SCHOOL DISTRICT,BUTTERFIELD ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,74.28571428571429,0,0.0,0.5398351648351648,0.07170329670329671,0.12362637362637363,0.08324175824175825,0.019780219780219793,0.10631868131868133,0.13516483516483518,0.1542386185243328,5,0.057692307692307696,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,5,SCH_ENR_AS,19,TOT_ENR_M,275
62,38284,MARYLAND,MD,Baltimore City Public Schools,George Washington Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,266,38.0,0,0.0,0.08270676691729323,0.7180451127819549,0.13533834586466165,0.10526315789473684,0.11654135338345864,0.14285714285714285,0.13533834586466165,0.20515574650913,4,0.07518796992481203,5,0.0,5,0.0,5,5,0,0,0,5,0.5,3,4,SCH_ENR_AS,0,TOT_ENR_M,143
63,34664,KANSAS,KS,Wichita,Wells Alternative Middle School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,27,3.857142857142857,0,0.0,0.2275132275132275,0.005291005291005289,0.06878306878306878,0.06878306878306878,0.1164021164021164,0.14285714285714285,0.06878306878306878,0.09977324263038548,5,0.5555555555555556,3,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_M,21
64,43546,MICHIGAN,MI,Linden Community Schools,Hyatt Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,469,67.0,0,0.0,0.7484008528784648,0.13432835820895522,0.14285714285714285,0.10874200426439233,0.08955223880597014,0.13432835820895522,0.13859275053304904,0.2138288151081328,4,0.11300639658848614,5,0.0,5,0.0,5,5,0,2,0,0,0.4,4,4,SCH_ENR_AS,4,TOT_ENR_M,261
65,25705,IDAHO,ID,KELLOGG JOINT DISTRICT,KELLOGG HIGH SCHOOL,Yes,1,2,0,10,24,0,0,0,0,0,0,0,27,13,10,2,0,0,0,0,0,0,0,0,0,0,0,0,363,51.857142857142854,34,0.09366391184573003,0.7524596615505708,0.13183785911058638,0.14285714285714285,0.12357339630066902,0.10704447068083431,0.13183785911058638,0.11530893349075166,0.2149884747287345,4,0.008264462809917356,5,0.005509641873278237,1,0.09366391184573003,1,1,0,0,0,40,4.0,1,2,SCH_ENR_AS,4,TOT_ENR_M,183
66,95580,WISCONSIN,WI,Shorewood School District,Shorewood Intermediate,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,307,43.857142857142854,0,0.0,0.4760353652861796,0.03629595160539787,0.14285714285714285,0.10051186598417867,0.0809678920428106,0.051651931130758486,0.13634248487668682,0.14638037625473643,5,0.06188925081433225,5,0.0,5,0.0,5,5,0,0,2,4,1.0,1,4,SCH_ENR_AS,28,TOT_ENR_M,144
67,29976,ILLINOIS,IL,Western Springs SD 101,John Laidlaw Elem School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,381,54.42857142857143,0,0.0,0.7889013873265841,0.13760779902512185,0.14285714285714285,0.11661042369703788,0.12448443944506937,0.12448443944506937,0.14285714285714285,0.22540039637902406,4,0.08136482939632546,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,4,SCH_ENR_AS,7,TOT_ENR_M,206
68,33563,KANSAS,KS,Central,Central Elem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,172,24.571428571428573,0,0.0,0.7001661129568106,0.14285714285714288,0.14285714285714288,0.06727574750830566,0.08471760797342194,0.14285714285714288,0.11960132890365449,0.20004746084480304,4,0.10465116279069768,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_M,77
69,1062,ALABAMA,AL,Morgan County Schools,Cotaco Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,55,29,4,2,0,0,0,0,2,0,0,0,0,0,0,0,472,67.42857142857143,0,0.0,0.7618038740920097,0.1089588377723971,0.14285714285714285,0.11531476997578693,0.1280266343825666,0.1280266343825666,0.13861985472154964,0.2176582497405742,4,0.0847457627118644,5,0.0,5,0.0,5,5,0,2,0,84,8.8,1,3,SCH_ENR_AS,7,TOT_ENR_M,256
70,61135,NEW YORK,NY,RYE CITY SCHOOL DISTRICT,OSBORN SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,82.57142857142857,0,0.0,0.6581809194265942,0.13593672763222936,0.14285714285714285,0.12555610479485912,0.08403361344537814,0.026940187839841815,0.14285714285714285,0.1880516912647412,5,0.031141868512110725,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,67,TOT_ENR_M,298
71,10573,CALIFORNIA,CA,Mt. Diablo Unified,Bel Air Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,79.57142857142857,0,0.0,0.10335983585534753,0.0010259040779687064,0.1195178250833547,0.06027186458066171,0.5214157476275969,0.09797383944601179,0.13926647858425237,0.14897592789359912,5,0.0017953321364452424,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,5,SCH_ENR_AS,25,TOT_ENR_M,278
72,31112,INDIANA,IN,M S D Warren County,Warren Central Elem Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,44.42857142857143,0,0.0,0.8249885163068442,0.13642627468994029,0.14285714285714288,0.13642627468994029,0.12999540652273772,0.13642627468994029,0.14285714285714288,0.23571100465909836,4,0.01607717041800643,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,2,TOT_ENR_M,153
73,64810,NORTH DAKOTA,ND,HARVEY 38,HARVEY HIGH SCHOOL,No,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,30.571428571428573,22,0.102803738317757,0.8010680907877169,0.12416555407209613,0.14285714285714288,0.14285714285714288,0.12416555407209613,0.14285714285714288,0.12416555407209613,0.22887659736791907,4,0.056074766355140186,5,0.0,5,0.102803738317757,1,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_M,113
74,90072,VIRGINIA,VA,PATRICK CO PBLC SCHS,MEADOWS OF DAN ELEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,539,77.0,0,0.0,0.5157699443413729,0.05380333951762523,0.12987012987012986,0.10760667903525047,0.08534322820037106,0.10760667903525047,0.1391465677179963,0.1627352239597138,5,0.02411873840445269,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,19,TOT_ENR_M,276
75,16714,COLORADO,CO,Pueblo School District No. 60,IRVING ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,55.57142857142857,0,0.0,0.11421226588321705,0.12486228424531766,0.13771575468233566,0.13000367242012487,0.5538009548292325,0.14285714285714285,0.13257436650752846,0.190860920203557,5,0.11568123393316196,5,0.0,5,0.0,5,5,0,0,0,4,0.4,4,4,SCH_ENR_AS,0,TOT_ENR_M,217
76,91583,WASHINGTON,WA,Kennewick School District,Edison Elementary School - Kennewick,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,640,91.42857142857143,0,0.0,0.2055803571428571,0.12254464285714287,0.14285714285714285,0.10848214285714286,0.4399553571428571,0.13973214285714286,0.13191964285714286,0.1844387755102041,5,0.03125,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,5,SCH_ENR_AS,2,TOT_ENR_M,310
77,94361,WISCONSIN,WI,Gibraltar Area School District,Gibraltar Middle,0,0,0,0,0,0,2,4,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,13.571428571428571,0,0.0,0.6887218045112782,0.14285714285714285,0.14285714285714285,0.12180451127819548,0.03759398496240601,0.12180451127819548,0.12180451127819548,0.1967776584317938,5,0.031578947368421054,5,0.0,5,0.0,5,5,0,0,10,2,3.2,1,4,SCH_ENR_AS,2,TOT_ENR_M,49
78,21498,FLORIDA,FL,OSCEOLA,POINCIANA ACADEMY OF FINE ARTS,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,717,102.42857142857143,0,0.0,0.06614863518629209,0.12213588364215978,0.13309424188085275,0.12472604104403268,0.4777844192070133,0.13309424188085275,0.14285714285714285,0.17140580081404946,5,0.029288702928870293,5,0.0,5,0.0,5,5,0,0,0,27,2.7,1,4,SCH_ENR_AS,7,TOT_ENR_M,369
79,10473,CALIFORNIA,CA,Moreno Valley Unified,Vista del Lago High,Yes,14,210,378,187,267,0,4,0,0,0,0,0,0,0,0,0,12,4,7,2,5,0,0,0,0,0,0,0,2167,309.57142857142856,454,0.20950622981079833,0.07871316500758124,0.03065462456325401,0.13685806579207593,0.1299360537939218,0.5511899268244447,0.09671039620278198,0.13962687059133758,0.1662413003964853,5,0.012459621596677434,5,0.2713428703276419,2,0.20950622981079833,2,2,16,5,4,0,8.6,1,3,SCH_ENR_AS,100,TOT_ENR_M,1097
80,92952,WASHINGTON,WA,West Valley School District (Spokane),Orchard Center Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,45.285714285714285,0,0.0,0.6079315006759802,0.11131140153222172,0.13654799459215863,0.035601622352410996,0.08292023433979269,0.1302388463271744,0.11131140153222172,0.17369471447885146,5,0.0914826498422713,5,0.0,5,0.0,5,5,0,0,0,4,0.4,4,4,SCH_ENR_AS,4,TOT_ENR_M,173
81,51221,MONTANA,MT,Shelby Elementary School District,Shelby Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,243,34.714285714285715,0,0.0,0.6390358612580834,0.13462669018224574,0.14285714285714285,0.08935920047031158,0.0770135214579659,0.14285714285714285,0.052322163433274546,0.1825816746451667,5,0.00411522633744856,5,0.0,5,0.0,5,5,0,0,0,17,1.7000000000000002,1,4,SCH_ENR_AS,0,TOT_ENR_M,122
82,51318,MONTANA,MT,Whitehall H S,Whitehall High School,Yes,2,5,5,10,11,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,136,19.428571428571427,21,0.15441176470588236,0.7468487394957983,0.12815126050420167,0.12815126050420167,0.14285714285714285,0.11344537815126049,0.14285714285714285,0.09138655462184873,0.21338535414165663,4,0.1323529411764706,5,0.07352941176470588,1,0.15441176470588236,1,1,0,0,0,4,0.4,4,3,SCH_ENR_AS,0,TOT_ENR_M,77
83,37196,LOUISIANA,LA,St. John the Baptist Parish,West St. John High School,No,0,0,0,38,20,0,0,0,0,0,0,0,13,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,219,31.285714285714285,58,0.2648401826484018,0.13372472276581865,0.848010437051533,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.24228869630043795,4,0.1050228310502283,5,0.0,5,0.2648401826484018,2,5,0,0,0,18,1.8,1,3,SCH_ENR_AS,0,TOT_ENR_M,121
84,56597,NEW MEXICO,NM,GADSDEN INDEPENDENT SCHOOLS,CHAPARRAL ELEMENTARY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,105.42857142857143,0,0.0,0.060201316298877275,0.13337204800619434,0.14285714285714285,0.14285714285714285,0.7650019357336431,0.14285714285714285,0.14285714285714285,0.2185719816381837,4,0.04065040650406504,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,0,TOT_ENR_M,384
85,87454,UTAH,UT,AMERICAN PREPARATORY ACADEMY--LEA,AMERICAN PREPARATORY ACADEMY - ACCELERATED SCHOOL,Yes,11,52,102,42,63,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1328,189.71428571428572,105,0.07906626506024096,0.0612091222030981,0.054001721170395874,0.11951376936316696,0.13306798623063684,0.4203958691910499,0.03367039586919106,0.14135111876075732,0.13760142611261372,5,0.0783132530120482,5,0.11596385542168675,1,0.07906626506024096,1,1,0,4,6,0,2.5999999999999996,1,3,SCH_ENR_AS,145,TOT_ENR_M,612
86,38718,MARYLAND,MD,Charles County Public Schools,Mt Hope/Nanjemoy Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,47.0,0,0.0,0.3890577507598784,0.2066869300911854,0.14285714285714285,0.0486322188449848,0.13069908814589665,0.14285714285714285,0.13069908814589665,0.1702127659574468,5,0.10030395136778116,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_AS,0,TOT_ENR_M,181
87,57324,NEW YORK,NY,CHILDREN'S AID COLLEGE PREPARATORY CHARTER SCHOOL,Children's Aid College Prep Charter School,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,310,44.285714285714285,0,0.0,0.12995391705069123,0.2861751152073733,0.12995391705069123,0.12995391705069123,0.363594470046083,0.12995391705069123,0.12995391705069123,0.18564845292955892,5,0.01935483870967742,5,0.0,5,0.0,5,5,0,0,0,12,1.2000000000000002,1,4,SCH_ENR_AS,4,TOT_ENR_M,158
88,82674,TEXAS,TX,GARLAND ISD,CISNEROS PRE-K CTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,86.0,0,0.0,0.1212624584717608,0.07142857142857142,0.14285714285714285,0.1362126245847176,0.7508305647840532,0.1362126245847176,0.14285714285714285,0.2145230185097295,4,0.019933554817275746,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_AS,4,TOT_ENR_M,295
89,39765,MASSACHUSETTS,MA,Beverly,Hannah Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,398,56.857142857142854,0,0.0,0.6812634601579326,0.11019382627422827,0.14285714285714285,0.11019382627422827,0.049892318736539834,0.1252692031586504,0.14285714285714285,0.19464670290226646,5,0.01507537688442211,5,0.0,5,0.0,5,5,0,0,0,4,0.4,4,4,SCH_ENR_AS,7,TOT_ENR_M,196
90,19328,FLORIDA,FL,CLAY,CLAY HILL ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,432,61.714285714285715,0,0.0,0.796957671957672,0.14285714285714285,0.13822751322751323,0.12665343915343916,0.11276455026455026,0.13822751322751323,0.13822751322751323,0.22770219198790628,4,0.041666666666666664,5,0.0,5,0.0,5,5,0,0,0,27,2.7,1,3,SCH_ENR_AS,2,TOT_ENR_M,225
